filename,text
crops\crop_003524.png,9.90
crops\crop_003525.png,.00
crops\crop_003526.png,THANK YOU. PLEASE COME AGAIN
crops\crop_003527.png,KEEP THE INVOICE FOR APPLICABLE RETURNS
crops\crop_003528.png,99 SPEED MART S/B (519537-X)
crops\crop_003529.png,TAMAN BERKELEY
crops\crop_003530.png,1317 TRILLIUM S6 BESI
crops\crop_003531.png,GST ID. NO : 000181747712
crops\crop_003532.png,INVOICE NO : 18299/102/T0230
crops\crop_003533.png,01:34PM
crops\crop_003534.png,568019
crops\crop_003535.png,05-02-18
crops\crop_003536.png,2506 YONGCHUN LOKAM MNDRN S
crops\crop_003537.png,RM62.50 Z
crops\crop_003538.png,@5 X RM 12.50
crops\crop_003539.png,2508 YONGCHUN LOKAM MNDRN M
crops\crop_003540.png,RM79.00 Z
crops\crop_003541.png,@5 X RM 15.80
crops\crop_003542.png,TOTAL SALES (INCLUSIVE GST) RM
crops\crop_003543.png,141.50
crops\crop_003544.png,CASH RM
crops\crop_003545.png,150.00
crops\crop_003546.png,CHANGE RM
crops\crop_003547.png,8.50
crops\crop_003548.png,GST SUMMARY
crops\crop_003549.png,AMOUNT(RM)
crops\crop_003550.png,TAX(RM)
crops\crop_003551.png,Z = 0%
crops\crop_003552.png,141.50
crops\crop_003553.png,.00
crops\crop_003554.png,THANK YOU. PLEASE COME AGAIN
crops\crop_003555.png,KEEP THE INVOICE FOR APPLICABLE RETURNS
crops\crop_003597.png,POPULAR BOOK
crops\crop_003598.png,CO. (M) SDN BHD
crops\crop_003599.png,(CO. NO. 113825-W)
crops\crop_003600.png,(GST REG NO. 001492992000)
crops\crop_003601.png,SUNWAY VELOCITY
crops\crop_003602.png,TEL : 03-9201 6281/6920
crops\crop_003603.png,01/03/18 19:14
crops\crop_003604.png,SLIP NO.: 0010104733
crops\crop_003605.png,WONG PEI YI
crops\crop_003606.png,TRANS: 114793
crops\crop_003607.png,MEMBER CARD NO: 2008011381468
crops\crop_003608.png,CARD EXPIRY: 30/09/18
crops\crop_003609.png,DESCRIPTION
crops\crop_003610.png,AMOUNT
crops\crop_003611.png,TOMBOW C/TAPE CX5N
crops\crop_003612.png,2PC @ 9.89
crops\crop_003613.png,19.78 T
crops\crop_003614.png,SPRING ISSUE 20% REBA
crops\crop_003615.png,L11 X-VENTURE UNEXPLA[BK]
crops\crop_003616.png,12.00 Z
crops\crop_003617.png,MEMBER DISCOUNT
crops\crop_003618.png,-1.20
crops\crop_003619.png,PU EXPANDING FILE-TS
crops\crop_003620.png,20.90 T
crops\crop_003621.png,MEMBER DISCOUNT
crops\crop_003622.png,-2.09
crops\crop_003623.png,TOTAL RM INCL. OF GST
crops\crop_003624.png,49.39
crops\crop_003625.png,ROUNDING ADJ
crops\crop_003626.png,0.01
crops\crop_003627.png,TOTAL RM
crops\crop_003628.png,49.40
crops\crop_003629.png,CASH
crops\crop_003630.png,-50.00
crops\crop_003631.png,CHANGE
crops\crop_003632.png,0.60
crops\crop_003633.png,ITEM COUNT
crops\crop_003634.png,5
crops\crop_003635.png,GST SUMMARY
crops\crop_003636.png,AMOUNT (RM)
crops\crop_003637.png,TAX (RM)
crops\crop_003638.png,T @ 6%
crops\crop_003639.png,36.41
crops\crop_003640.png,2.18
crops\crop_003641.png,Z @ 0%
crops\crop_003642.png,10.80
crops\crop_003643.png,0.00
crops\crop_003644.png,TOTAL SAVINGS
crops\crop_003645.png,-3.29
crops\crop_003646.png,BE A POPULAR CARD MEMBER
crops\crop_003647.png,AND ENJOY SPECIAL DISCOUNTS
crops\crop_003648.png,THANK YOU. PLEASE COME AGAIN.
crops\crop_003649.png,WWW.POPULAR.COM.MY
crops\crop_003650.png,BUY CHINESE BOOKS ONLINE
crops\crop_003651.png,WWW.POPULARONLINE.COM.MY
crops\crop_003652.png,3180303
crops\crop_003653.png,LIAN HING STATIONERY SDN BHD
crops\crop_003654.png,(162761-M)
crops\crop_003655.png,DARUL EHSAN
crops\crop_003656.png,GST ID : 002139201536
crops\crop_003657.png,TAX INVOICE
crops\crop_003658.png,27/03/2018
crops\crop_003659.png,NO.: CS-20242
crops\crop_003660.png,QTY
crops\crop_003661.png,TAX
crops\crop_003662.png,RM
crops\crop_003663.png,DURSFILE H399(110 X 95MM)
crops\crop_003664.png,100
crops\crop_003665.png,SR
crops\crop_003666.png,58.30
crops\crop_003667.png,NAME BADGE (H) @ 0.5500
crops\crop_003668.png,809 METAL NAME BADGE CLIP
crops\crop_003669.png,1
crops\crop_003670.png,SR
crops\crop_003671.png,21.20
crops\crop_003672.png,100'S @ 20.0000
crops\crop_003673.png,TOTAL AMT INCL. GST @ 6%:
crops\crop_003674.png,79.50
crops\crop_003675.png,ROUNDING ADJUSTMENT:
crops\crop_003676.png,TOTAL AMT PAYABLE:
crops\crop_003677.png,79.50
crops\crop_003678.png,PAID AMOUNT:
crops\crop_003679.png,100.00
crops\crop_003680.png,CHANGE:
crops\crop_003681.png,20.50
crops\crop_003682.png,TOTAL QTY TENDER:
crops\crop_003683.png,101
crops\crop_003684.png,GST SUMMARY
crops\crop_003685.png,AMOUNT
crops\crop_003686.png,TAX
crops\crop_003687.png,(RM)
crops\crop_003688.png,(RM)
crops\crop_003689.png,SR @ A
crops\crop_003690.png,75.00
crops\crop_003691.png,4.50
crops\crop_003692.png,TOTAL
crops\crop_003693.png,75.00
crops\crop_003694.png,4.50
crops\crop_003695.png,THANK YOU
crops\crop_003696.png,3180303
crops\crop_003697.png,GL HANDICRAFT & TAIL ORING
crops\crop_003698.png,55100 KUALA LUMPUR
crops\crop_003699.png,MALAYSIA
crops\crop_003700.png,COMPANY REG NO. :75495-W
crops\crop_003701.png,GST REG NO. :001948532736
crops\crop_003702.png,TAX INVOICE
crops\crop_003703.png,INVOICE NO.:
crops\crop_003704.png,CS 10012
crops\crop_003705.png,DATE:
crops\crop_003706.png,20/03/2018 13:01
crops\crop_003707.png,CASHLER #:
crops\crop_003708.png,01
crops\crop_003709.png,RM
crops\crop_003710.png,CODE
crops\crop_003711.png,SAFETY PINS BUTTERFLY - S
crops\crop_003712.png,6.00 BOXS
crops\crop_003713.png,X
crops\crop_003714.png,17.00
crops\crop_003715.png,102.00
crops\crop_003716.png,SR
crops\crop_003717.png,SUBTOTAL :
crops\crop_003718.png,102.00
crops\crop_003719.png,TOTAL EXCL.OF GST
crops\crop_003720.png,96.23
crops\crop_003721.png,TOTAL INCL.OF GST
crops\crop_003722.png,102.00
crops\crop_003723.png,TOTAL AMT ROUNDED
crops\crop_003724.png,102.00
crops\crop_003725.png,PAYMENT :
crops\crop_003726.png,102.00
crops\crop_003727.png,CHANGE DUE :
crops\crop_003728.png,0.00
crops\crop_003729.png,TOTAL LTEM(S) : 6
crops\crop_003730.png,GST SUMMARY
crops\crop_003731.png,AMOUNT(RM)
crops\crop_003732.png,TAX(RM)
crops\crop_003733.png,SR
crops\crop_003734.png,@ 6%
crops\crop_003735.png,96.23
crops\crop_003736.png,5.77
crops\crop_003737.png,THANK YOU
crops\crop_003738.png,PLEASE COME AGAIN
crops\crop_003739.png,3180303
crops\crop_003740.png,LIAN HING STATIONERY SDN BHD
crops\crop_003741.png,(162761-M)
crops\crop_003742.png,TAMAN SERDANG RAYA.
crops\crop_003743.png,DARUL EHSAN
crops\crop_003744.png,GST ID : 002139201536
crops\crop_003745.png,TAX INVOICE
crops\crop_003746.png,30/03/2018
crops\crop_003747.png,NO. : CS-20322
crops\crop_003748.png,QTY
crops\crop_003749.png,TAX
crops\crop_003750.png,RM
crops\crop_003751.png,DURAFILE H399 (110 X 95MM)
crops\crop_003752.png,200
crops\crop_003753.png,SR
crops\crop_003754.png,116.60
crops\crop_003755.png,NAME BADGE (H) @ 0.5500
crops\crop_003756.png,809 METAL NAME BADGE CLIP
crops\crop_003757.png,2
crops\crop_003758.png,SR
crops\crop_003759.png,42.40
crops\crop_003760.png,100'S @ 20 0000
crops\crop_003761.png,TOTAL AMT INCL. GST @ 6% :
crops\crop_003762.png,159.00
crops\crop_003763.png,ROUNDING ADJUSTMENT :
crops\crop_003764.png,TOTAL AMT PAYABLE :
crops\crop_003765.png,159.00
crops\crop_003766.png,PAID AMOUNT :
crops\crop_003767.png,200.00
crops\crop_003768.png,CHANGE :
crops\crop_003769.png,41.00
crops\crop_003770.png,TOTAL QTY TENDER :
crops\crop_003771.png,202
crops\crop_003772.png,GST SUMMARY
crops\crop_003773.png,AMOUNT
crops\crop_003774.png,TAX
crops\crop_003775.png,(RM)
crops\crop_003776.png,(RM)
crops\crop_003777.png,SR @ A
crops\crop_003778.png,150.00
crops\crop_003779.png,9.00
crops\crop_003780.png,TOTAL
crops\crop_003781.png,150.00
crops\crop_003782.png,9.00
crops\crop_003783.png,THANK YOU
crops\crop_003784.png,3180303
crops\crop_003785.png,LIAN HING STATIONERY SDN BHD
crops\crop_003786.png,(162761-M)
crops\crop_003787.png,DARUL EHSAN
crops\crop_003788.png,GST ID : 002139201536
crops\crop_003789.png,TAX INVOICE
crops\crop_003790.png,27/03/2018
crops\crop_003791.png,NO : CS-20243
crops\crop_003792.png,QTY
crops\crop_003793.png,TAX
crops\crop_003794.png,RM
crops\crop_003795.png,F/CASTELL 187057-75 TACK-IT
crops\crop_003796.png,2
crops\crop_003797.png,SR
crops\crop_003798.png,12.00
crops\crop_003799.png,75G- WHITE (NEW) @ 5.6600
crops\crop_003800.png,TOTAL AMT INCL. GST @ 6% :
crops\crop_003801.png,12.00
crops\crop_003802.png,ROUNDING ADJUSTMENT :
crops\crop_003803.png,TOTAL AMT PAYABLE :
crops\crop_003804.png,12.00
crops\crop_003805.png,PAID AMOUNT :
crops\crop_003806.png,20.00
crops\crop_003807.png,CHANGE :
crops\crop_003808.png,8.00
crops\crop_003809.png,TOTAL QTY TENDER :
crops\crop_003810.png,2
crops\crop_003811.png,GST SUMMARY
crops\crop_003812.png,AMOUNT
crops\crop_003813.png,TAX
crops\crop_003814.png,(RM)
crops\crop_003815.png,(RM)
crops\crop_003816.png,SR @ A
crops\crop_003817.png,11.32
crops\crop_003818.png,0.68
crops\crop_003819.png,TOTAL
crops\crop_003820.png,11.32
crops\crop_003821.png,0.68
crops\crop_003822.png,THANK YOU
crops\crop_003823.png,BANH MI CAFE
crops\crop_003824.png,DIMILIKI: BANH MI CAFE SDN BHD 1110644-W
crops\crop_003825.png,NO. 1 JALAN PUTERI 7/10
crops\crop_003826.png,(GST REG. NO : 000306700288)
crops\crop_003827.png,GUEST CHECK
crops\crop_003828.png,TABLE A
crops\crop_003829.png,INV NO.: 153887
crops\crop_003830.png,PAX(S): 2
crops\crop_003831.png,DATE
crops\crop_003832.png,CASHIER: CASHIER A
crops\crop_003833.png,QTY
crops\crop_003834.png,DESCRIPTION
crops\crop_003835.png,TOTAL TAX
crops\crop_003836.png,1
crops\crop_003837.png,205 SUONG NON RAM CHUA
crops\crop_003838.png,9.90
crops\crop_003839.png,SR
crops\crop_003840.png,205 SWEET &SOUR PORK RIBS
crops\crop_003841.png,1
crops\crop_003842.png,217 TAU HU DON THIT CHI
crops\crop_003843.png,9.90
crops\crop_003844.png,SR
crops\crop_003845.png,217 STUFF MEAT TAU FU
crops\crop_003846.png,1
crops\crop_003847.png,605 TRA DA
crops\crop_003848.png,1.50
crops\crop_003849.png,SR
crops\crop_003850.png,605 VIETNAMESE ICED TEA
crops\crop_003851.png,TOTAL (EXCLUDING GST):
crops\crop_003852.png,21.30
crops\crop_003853.png,SERV. CHARGE (3%):
crops\crop_003854.png,0.65
crops\crop_003855.png,GST PAYABLE (6%):
crops\crop_003856.png,1.31
crops\crop_003857.png,TOTAL (INCLUSIVE OF GST):
crops\crop_003858.png,23.26
crops\crop_003859.png,ROUNDING ADJ:
crops\crop_003860.png,-0.01
crops\crop_003861.png,TOTAL:
crops\crop_003862.png,23.25
crops\crop_003863.png,CLOSED:
crops\crop_003864.png,29-10-2017
crops\crop_003865.png,SERVER: CASHIER A
crops\crop_003866.png,GST SUMMARY
crops\crop_003867.png,AMOUNT(RM)
crops\crop_003868.png,TAX(RM)
crops\crop_003869.png,INQURIES: 012-3225548
crops\crop_003870.png,LIKE US @ FACEBOOK: BANHMIKL
crops\crop_003871.png,EMAIL : BANHMICAFE1@GMAIL.COM
crops\crop_003872.png,: 29-10-2017 18:31:45
crops\crop_003873.png,THAI DELICIOUS RESTAURANT
crops\crop_003874.png,NO.22 JALAN PUTERI 2/4
crops\crop_003875.png,BANDAR PUTERI
crops\crop_003876.png,03-8051 9514
crops\crop_003877.png,BILL NO
crops\crop_003878.png,:
crops\crop_003879.png,01-36870
crops\crop_003880.png,TABLE
crops\crop_003881.png,DATE
crops\crop_003882.png,:
crops\crop_003883.png,02/02/2017 7:31:08 PM
crops\crop_003884.png,A3
crops\crop_003885.png,CASHIER
crops\crop_003886.png,:
crops\crop_003887.png,123
crops\crop_003888.png,PAX
crops\crop_003889.png,:
crops\crop_003890.png,4
crops\crop_003891.png,DESCRIPTION
crops\crop_003892.png,QTY
crops\crop_003893.png,PRICE
crops\crop_003894.png,AMOUNT
crops\crop_003895.png,1
crops\crop_003896.png,06S BRAISED
crops\crop_003897.png,1
crops\crop_003898.png,20.00
crops\crop_003899.png,20.00
crops\crop_003900.png,PORK LEG SMALL
crops\crop_003901.png,2
crops\crop_003902.png,32 PHRANAKON
crops\crop_003903.png,1
crops\crop_003904.png,28.00
crops\crop_003905.png,28.00
crops\crop_003906.png,SALTED EGG
crops\crop_003907.png,SQUID
crops\crop_003908.png,3
crops\crop_003909.png,51 GARLIC FRIED
crops\crop_003910.png,1
crops\crop_003911.png,13.00
crops\crop_003912.png,13.00
crops\crop_003913.png,KAILAN
crops\crop_003914.png,4
crops\crop_003915.png,84 THAI STYLE
crops\crop_003916.png,1
crops\crop_003917.png,15.00
crops\crop_003918.png,15.00
crops\crop_003919.png,KERABUTOFU
crops\crop_003920.png,5
crops\crop_003921.png,130 PLAINRICE
crops\crop_003922.png,4
crops\crop_003923.png,1.80
crops\crop_003924.png,7.20
crops\crop_003925.png,6
crops\crop_003926.png,113 COCONUT
crops\crop_003927.png,1
crops\crop_003928.png,6.50
crops\crop_003929.png,6.50
crops\crop_003930.png,THAI
crops\crop_003931.png,7
crops\crop_003932.png,116 DISTILLED
crops\crop_003933.png,1
crops\crop_003934.png,0.60
crops\crop_003935.png,0.60
crops\crop_003936.png,WATER
crops\crop_003937.png,8
crops\crop_003938.png,106B COLD
crops\crop_003939.png,1
crops\crop_003940.png,2.50
crops\crop_003941.png,2.50
crops\crop_003942.png,PANDAN GINGER
crops\crop_003943.png,TEA
crops\crop_003944.png,TOTAL:
crops\crop_003945.png,92.80
crops\crop_003946.png,GRAND TOTAL:
crops\crop_003947.png,92.80
crops\crop_003948.png,CASH RECEIVED:
crops\crop_003949.png,100.00
crops\crop_003950.png,CHANGE:
crops\crop_003951.png,7.20
crops\crop_003952.png,AVERAGE/PAX(S):
crops\crop_003953.png,23.20
crops\crop_003954.png,THANK YOU. PLEASE COME AGAIN.
crops\crop_003955.png,MR.D.I.Y(M)SDN BHD
crops\crop_003956.png,CO-REG:860671-D
crops\crop_003957.png,(GST ID NO :000306020352)
crops\crop_003958.png,(ENDAH PARADE)
crops\crop_003959.png,-TAX INVOICE-
crops\crop_003960.png,TOILET BRUSH 47-2311
crops\crop_003961.png,*S
crops\crop_003962.png,HD03-04-06 - 5/40/160
crops\crop_003963.png,9067860
crops\crop_003964.png,1 X
crops\crop_003965.png,2.70
crops\crop_003966.png,2.70
crops\crop_003967.png,CEMENT KN BLK-2
crops\crop_003968.png,*S
crops\crop_003969.png,KF12 - 12/240
crops\crop_003970.png,9071872
crops\crop_003971.png,1 X
crops\crop_003972.png,1.60
crops\crop_003973.png,1.60
crops\crop_003974.png,HSS TWIST DRILL 5.5*
crops\crop_003975.png,*S
crops\crop_003976.png,KH22 -
crops\crop_003977.png,10/500
crops\crop_003978.png,6909906163102
crops\crop_003979.png,1 X
crops\crop_003980.png,3.30
crops\crop_003981.png,3.30
crops\crop_003982.png,HSS TWIST DRILL
crops\crop_003983.png,6*1
crops\crop_003984.png,*S
crops\crop_003985.png,KH12 -
crops\crop_003986.png,10/500
crops\crop_003987.png,6909906163103
crops\crop_003988.png,1 X
crops\crop_003989.png,3.30
crops\crop_003990.png,3.30
crops\crop_003991.png,CURTAIN STRAPS
crops\crop_003992.png,*S
crops\crop_003993.png,CK 11-22-31 - 10/400
crops\crop_003994.png,8720019
crops\crop_003995.png,2 X
crops\crop_003996.png,2.50
crops\crop_003997.png,5.00
crops\crop_003998.png,7 DAY WITH RECEIPT .
crops\crop_003999.png,STRICTLY NO CASH REFUND .
crops\crop_004000.png,ITEM(S) : 5
crops\crop_004001.png,QTY(S) : 6
crops\crop_004002.png,RM 15.90
crops\crop_004003.png,CASH
crops\crop_004004.png,RM 50.00
crops\crop_004005.png,CHANGE
crops\crop_004006.png,RM 34.10
crops\crop_004007.png,GST SUMMARY
crops\crop_004008.png,AMT(RM)
crops\crop_004009.png,TAX(RM)
crops\crop_004010.png,GST S@6%
crops\crop_004011.png,15.00
crops\crop_004012.png,0.90
crops\crop_004013.png,19-09-17 15:39 SH01 ZJ03
crops\crop_004014.png,T3 R000100808
crops\crop_004015.png,OPERATOR TSGC -
crops\crop_004016.png,KARKI DAMMAR BAHADUR
crops\crop_004017.png,EXCHANGE ARE ALLOWED WITHIN
crops\crop_004100.png,HON HWA HARDWARE TRADING
crops\crop_004101.png,COMPANY REG. NO. : 001055194X
crops\crop_004102.png,+603-9130 2672
crops\crop_004103.png,GST REG : 001125220352
crops\crop_004104.png,TAX INVOICE
crops\crop_004105.png,CB#: 69158
crops\crop_004106.png,08/02/2017 3:43:01 PM
crops\crop_004107.png,M# : C1 - 0
crops\crop_004108.png,CASHIER : CASH3 -
crops\crop_004109.png,QTY
crops\crop_004110.png,DESCRIPTION
crops\crop_004111.png,PRICE
crops\crop_004112.png,TOTAL(RM)
crops\crop_004113.png,"2 1"" TOWEL ROD"
crops\crop_004114.png,6.00
crops\crop_004115.png,12.00 SR
crops\crop_004116.png,BRACKET(END)
crops\crop_004117.png,"2 3/4"" TOWEL ROD"
crops\crop_004118.png,4.00
crops\crop_004119.png,8.00 SR
crops\crop_004120.png,BRACKET
crops\crop_004121.png,"5 3/4"" TOWEL ROD"
crops\crop_004122.png,4.00
crops\crop_004123.png,20.00 SR
crops\crop_004124.png,BRACKET(END)
crops\crop_004125.png,"4 3/4""TOWEL ROD"
crops\crop_004126.png,5.50
crops\crop_004127.png,22.00 SR
crops\crop_004128.png,BRACKET(ROUND)
crops\crop_004129.png,1 25MM X 10 WALL PLUG
crops\crop_004130.png,3.50
crops\crop_004131.png,3.50 SR
crops\crop_004132.png,1 SANDFLEX SAW
crops\crop_004133.png,4.50
crops\crop_004134.png,4.50 SR
crops\crop_004135.png,BLADE 18T
crops\crop_004136.png,1 SCREW
crops\crop_004137.png,7.00
crops\crop_004138.png,7.00 SR
crops\crop_004139.png,"5 3/4"" V BRACKET"
crops\crop_004140.png,1.50
crops\crop_004141.png,7.50 SR
crops\crop_004142.png,"6 1"" S/STEEL ROD"
crops\crop_004143.png,15.80
crops\crop_004144.png,94.80 SR
crops\crop_004145.png,ITEM DISCOUNT
crops\crop_004146.png,0.00
crops\crop_004147.png,"17 3/4"" ALUMINIUM ROD"
crops\crop_004148.png,5.80
crops\crop_004149.png,98.60 SR
crops\crop_004150.png,44
crops\crop_004151.png,TYPE:
crops\crop_004152.png,10
crops\crop_004153.png,TOTAL
crops\crop_004154.png,277.90
crops\crop_004155.png,DISCOUNT:
crops\crop_004156.png,0.90
crops\crop_004157.png,ROUNDING ADJ
crops\crop_004158.png,0.00
crops\crop_004159.png,TOTAL INCLUSIVE GST:
crops\crop_004160.png,277.00
crops\crop_004161.png,CASH
crops\crop_004162.png,277.00
crops\crop_004163.png,GST SUMMARY
crops\crop_004164.png,CODE
crops\crop_004165.png,%
crops\crop_004166.png,NET AMT
crops\crop_004167.png,GST
crops\crop_004168.png,TOTAL(RM)
crops\crop_004169.png,SR
crops\crop_004170.png,SR
crops\crop_004171.png,261.32
crops\crop_004172.png,15.68
crops\crop_004173.png,277.00
crops\crop_004174.png,TOTAL
crops\crop_004175.png,261.32
crops\crop_004176.png,15.68
crops\crop_004177.png,277.00
crops\crop_004178.png,THANK YOU ! & PLEASE COME AGAIN !!
crops\crop_004179.png,GOODS SOLD ARE NOT RETURNABLE FOR REFUND OR EXCHANGE !!
crops\crop_004180.png,VIVOPAC MARKETING SDN BHD (1070687-M)
crops\crop_004181.png,14 JALAN MANIS 4 TAMAN SEGAR 56100 KL
crops\crop_004182.png,TEL: 03-91334364
crops\crop_004183.png,FAX: 03-91310522
crops\crop_004184.png,WWW.VIVOPAC.COM
crops\crop_004185.png,GST REG: 000565805056
crops\crop_004186.png,TAX INVOICE
crops\crop_004187.png,DOC # :
crops\crop_004188.png,CS21539777
crops\crop_004189.png,DATE :
crops\crop_004190.png,30/05/2017 10:18:02 AM
crops\crop_004191.png,PROMOTER :
crops\crop_004192.png,TERMINAL :
crops\crop_004193.png,T02
crops\crop_004194.png,CASHIER :
crops\crop_004195.png,ME
crops\crop_004196.png,DESCRIPTION
crops\crop_004197.png,PRICE
crops\crop_004198.png,DISC
crops\crop_004199.png,AMOUNT TAX
crops\crop_004200.png,QTY
crops\crop_004201.png,RM
crops\crop_004202.png,RM
crops\crop_004203.png,CODE
crops\crop_004204.png,9 X 13 (10A)
crops\crop_004205.png,1.00 PKT
crops\crop_004206.png,*
crops\crop_004207.png,0.7500
crops\crop_004208.png,0.75
crops\crop_004209.png,SR
crops\crop_004210.png,26 X 33 (85HT) RED
crops\crop_004211.png,1.00 PKT
crops\crop_004212.png,*
crops\crop_004213.png,8.0000
crops\crop_004214.png,8.00
crops\crop_004215.png,SR
crops\crop_004216.png,24 X 28 (75HT) RED
crops\crop_004217.png,1.00 PKT
crops\crop_004218.png,*
crops\crop_004219.png,6.0000
crops\crop_004220.png,6.00
crops\crop_004221.png,SR
crops\crop_004222.png,PRICE LABEL (PLAIN)
crops\crop_004223.png,2.00 ROLL
crops\crop_004224.png,*
crops\crop_004225.png,1.5000
crops\crop_004226.png,3.00
crops\crop_004227.png,SR
crops\crop_004228.png,ITEM COUNT: 4
crops\crop_004229.png,ITEM QTY: 5.00
crops\crop_004230.png,SUB TOTAL (EXCLUSIVE GST):
crops\crop_004231.png,17.75
crops\crop_004232.png,GST 6% :
crops\crop_004233.png,1.07
crops\crop_004234.png,ROUNDING ADJ. :
crops\crop_004235.png,-0.02
crops\crop_004236.png,ROUNDED TOTAL (RM):
crops\crop_004237.png,18.80
crops\crop_004238.png,CASH
crops\crop_004239.png,20.00
crops\crop_004240.png,CASH CHANGE
crops\crop_004241.png,1.20
crops\crop_004242.png,GST SUMMARY
crops\crop_004243.png,AMOUNT(RM)
crops\crop_004244.png,TAX(RM)
crops\crop_004245.png,SR @ 6 %
crops\crop_004246.png,17.75
crops\crop_004247.png,1.07
crops\crop_004248.png,TERMS & CONDITIONS
crops\crop_004249.png,GOODS SOLD ARE NOT REFUNDABLE WITH CASH.
crops\crop_004250.png,FOR EXCHANGE OF GOODS SOLD THE FOLLOWING APPLY:
crops\crop_004251.png,1. THE ORIGINAL RECEIPT MUST BE PRESENTED
crops\crop_004252.png,2. EXCHANGE IS DONE WITHIN 7 DAYS FROM DATE OF RECEIPT
crops\crop_004253.png,2. IN GOOD CONDITION AND IN IT'S ORIGINAL PAKCING
crops\crop_004254.png,MR. D.I.Y. SDN BHD
crops\crop_004255.png,(CO.REG :704427-T)
crops\crop_004256.png,(GST ID NO :001092886528)
crops\crop_004257.png,(CHERAS LEISURE MALL)
crops\crop_004258.png,-TAX INVOICE-
crops\crop_004259.png,CLOTH PEG E-140
crops\crop_004260.png,*S
crops\crop_004261.png,WA36 - 6/60
crops\crop_004262.png,9555112901406
crops\crop_004263.png,1
crops\crop_004264.png,X
crops\crop_004265.png,5.90
crops\crop_004266.png,5.90
crops\crop_004267.png,ITEM(S) : 1
crops\crop_004268.png,QTY(S) : 1
crops\crop_004269.png,TOTAL INCL. GST@6%
crops\crop_004270.png,RM 5.90
crops\crop_004271.png,CASH
crops\crop_004272.png,RM 5.90
crops\crop_004273.png,GST SUMMARY
crops\crop_004274.png,AMT(RM)
crops\crop_004275.png,TAX(RM)
crops\crop_004276.png,GST S@6%
crops\crop_004277.png,5.57
crops\crop_004278.png,0.33
crops\crop_004279.png,18-10-17 15:16 SH01 ZT09
crops\crop_004280.png,T3 R000000163
crops\crop_004281.png,OPERATOR GCHT - NOR MASLIZA
crops\crop_004282.png,EXCHANGE ARE ALLOWED WITHIN
